LAE_INDEX,RA,DEC,ZWAVG,QUALITY,CLASSIFICATION,NARROWBAND_MAGNITUDE,NARROWBAND_BINS
69477,148.67754235274933,1.4461164476704116,2.4596,3.0,LAE,24.548605890118456,24.599999999999984
121874,149.63153788452766,0.6725419966710772,2.4513,3.0,LAE,24.595371279840208,24.599999999999984
128941,149.1937162801569,0.7465075449806193,2.4769,3.0,LAE,24.525405773416846,24.599999999999984
129631,149.5832821538474,0.7538790281864757,2.4765334,3.0,LAE,24.230189338932366,24.399999999999984
129653,149.34611585092716,0.7546446651621229,2.41995,2.5,LAE,24.67156016458355,24.799999999999983
130442,149.1994501491556,0.7629553962524152,2.4195333,3.0,LAE,24.316608450954433,24.399999999999984
131448,149.34030949625594,0.7725738451098598,2.440125,3.0,LAE,24.202347034526856,24.399999999999984
132364,150.45280127219078,0.7813864292392835,2.441425,3.0,LAE,24.541326601621435,24.599999999999984
132868,149.42815620724892,0.7869454333941591,2.460275,3.0,LAE,24.60998508475648,24.799999999999983
133774,149.17756728194487,0.7952780346561121,2.4746,3.0,LAE,24.690870859842367,24.799999999999983
134875,149.031578129187,0.8046898868621661,2.4637666,3.0,LAE,23.579939326587056,23.599999999999987
134928,149.08403365878965,0.8061179362203144,0.0,0.0,UNDET,24.895513446287865,24.999999999999982
135046,149.16104958593,0.8067937230180416,2.42605,3.0,LAE,24.21456284517018,24.399999999999984
135628,149.32976749179852,0.8127945242487836,0.0,0.0,UNDET,24.70647541703601,24.799999999999983
136264,149.64918589243402,0.8180194171398958,0.0,1.0,UNDET,24.596015971133134,24.599999999999984
136478,149.696653230175,0.8204196587561224,2.4196,3.5,LAE,24.71506849851243,24.799999999999983
136709,149.90369457618758,0.8218423452075682,2.4206333,3.0,LAE,24.38105775096289,24.399999999999984
138206,149.3218892697235,0.837097959686791,2.4266334,3.0,LAE,24.99409990481644,24.999999999999982
138703,149.7122722446578,0.8414327564174788,0.0,0.0,UNDET,25.086182674241627,25.19999999999998
139304,149.86060193119522,0.8475228254098134,2.4649167,3.0,LAE,24.57275152443512,24.599999999999984
139989,150.4415349755513,0.8536951449876157,2.4358,3.0,LAE,24.12381126970914,24.199999999999985
140621,149.53278099497078,0.860426209856526,0.0,0.0,UNDET,24.717271170328186,24.799999999999983
141398,149.21256335242202,0.8675470299131688,2.418125,3.0,LAE,24.648094207518565,24.799999999999983
141655,149.32076426106147,0.8694149451533987,2.444525,3.0,LAE,24.10616192071794,24.199999999999985
143260,149.72848808530193,0.8829403495363736,2.4545333,3.0,LAE,22.663606300768464,22.79999999999999
143558,150.32229319887315,0.886495555140393,2.430125,3.0,LAE,24.48894951099491,24.599999999999984
143679,149.57238652419005,0.8881690413725616,0.0,0.0,UNDET,24.90883413047338,24.999999999999982
143821,150.18672745289112,0.8885773817184518,2.44005,3.0,LAE,23.7397094443171,23.799999999999986
144428,149.8625086070709,0.894585615946857,0.0,0.0,UNDET,24.647905954037974,24.799999999999983
144856,149.30535502833766,0.8984185734586689,1.3268,3.0,CONTAM,24.661259953803974,24.799999999999983
146860,149.64353006439265,0.9170803516170759,0.0,0.0,UNDET,24.79684929533174,24.799999999999983
149420,149.13237288172806,0.9396151124555109,2.4590166,3.0,LAE,23.7761615794791,23.799999999999986
151230,150.46596062021518,0.9563584472880625,2.434875,2.5,LAE,24.70833112206452,24.799999999999983
152400,150.38346093536214,0.968805230470096,2.4538,2.0,UNDET,24.951247652626638,24.999999999999982
152731,150.04727866850817,0.9706775957696226,2.4762,3.0,LAE,24.95083734058943,24.999999999999982
154733,149.57833433469963,0.9903293122468738,2.45775,3.0,LAE,25.17005560324495,25.19999999999998
154842,149.29367450635306,0.9911285915311274,2.4215834,3.0,LAE,24.663718607222314,24.799999999999983
155701,149.61980462203965,0.9981654805727944,2.42085,3.5,LAE,23.99386065987999,23.999999999999986
155882,149.0859464343696,1.0006798429764003,2.40695,3.5,LAE,24.84983161514262,24.999999999999982
156092,149.7798580629457,1.0026502634404468,0.0,0.0,UNDET,24.89103569819906,24.999999999999982
156177,149.84597223502962,1.002766564039271,2.4259167,3.0,LAE,24.19832994477151,24.199999999999985
156457,150.19267805790486,1.0051810299623383,2.4439,3.0,LAE,23.607004610918374,23.799999999999986
156460,149.7097116497216,1.0061484188784378,2.4856,1.0,UNDET,24.51923377971535,24.599999999999984
156592,150.2255542134048,1.0072406127842353,2.4437,2.0,UNDET,25.001521082207066,25.19999999999998
157603,150.38256095528325,1.0172250113173524,2.4542,3.0,LAE,24.877486935141825,24.999999999999982
157653,149.79363303040043,1.0174728598347689,2.4255,2.5,LAE,24.597709660332818,24.599999999999984
157985,150.13934688638327,1.0183532027576472,2.4404,3.5,LAE,24.215920445341542,24.399999999999984
158201,150.2339623065157,1.0221499293517726,2.4653,3.0,LAE,23.712525056162537,23.799999999999986
158223,150.01502448560967,1.0230224680844355,2.4342,3.0,LAE,24.85984563859206,24.999999999999982
158648,150.35090121257568,1.0275665851748343,2.4317,3.0,LAE,24.945469852955533,24.999999999999982
158898,150.1563653403206,1.0297527292423563,2.4655666,3.3333333,LAE,24.001285103470376,24.199999999999985
159231,150.18532244442315,1.0324784704814427,2.4358833,3.3333333,LAE,24.73585703115545,24.799999999999983
159898,149.30039735771038,1.038192585371381,2.4246,3.0,LAE,23.560925775736717,23.599999999999987
160090,150.18055702548776,1.0403414690265664,2.4336,3.5,LAE,24.453690892589634,24.599999999999984
160168,150.34134822223848,1.0414197467355488,2.4668334,3.0,LAE,25.057841747070196,25.19999999999998
160361,149.3048988555136,1.042692239445464,2.4391334,3.0,LAE,24.158482208521878,24.199999999999985
160508,150.09495330472535,1.0447740486946606,2.4752667,3.0,LAE,24.299403445215077,24.399999999999984
161268,149.92796787524108,1.0519638865216443,0.0,0.0,UNDET,24.834519141958456,24.999999999999982
161391,150.1358358069403,1.0523768452580688,2.4246333,3.3333333,LAE,24.333495611813046,24.399999999999984
161554,149.43384894676865,1.0535415190363244,2.4371333,3.0,LAE,23.765808335326014,23.799999999999986
162356,149.11563459916215,1.0606428651872164,2.4737334,3.0,LAE,23.62880824639239,23.799999999999986
163426,149.69852256381643,1.0705093413324211,2.4594,3.5,LAE,23.298415430919345,23.399999999999988
163643,150.12712568552178,1.0729040244861812,2.439,2.5,LAE,24.643500132043226,24.799999999999983
164206,149.5959932893379,1.0780660870110157,0.7881,4.0,CONTAM,24.936764219801148,24.999999999999982
164506,149.51311316894933,1.0813268897430466,2.4816,3.0,LAE,24.70184248490477,24.799999999999983
164682,149.09996713574364,1.0824698803160169,2.4741,3.0,LAE,24.714238677055985,24.799999999999983
164725,149.8997320265976,1.08255383362745,2.4425666,3.0,LAE,24.317382558303855,24.399999999999984
165170,149.92515235074893,1.0871070519183355,2.4612,3.0,LAE,24.48514851836959,24.599999999999984
165293,149.6421197936009,1.0863546737291148,2.4521,3.5,LAE,23.317030137731713,23.399999999999988
165635,149.80089715015046,1.09061329924105,2.46,3.0,LAE,24.00154365649519,24.199999999999985
165987,149.84786120871235,1.0938329230122155,2.4647,2.5,LAE,24.651082043053727,24.799999999999983
166442,149.9057288351595,1.0979449305478965,2.44205,3.5,LAE,24.759338615425552,24.799999999999983
166452,149.35184580420545,1.0968189278494482,2.4720333,3.0,LAE,22.836026743424473,22.99999999999999
166567,150.08355085916244,1.0992677357369407,2.4232,3.5,LAE,24.701973125981315,24.799999999999983
166936,149.79724897209374,1.1017478825087121,2.4583166,3.0,LAE,23.842374479177064,23.999999999999986
167947,149.94145707678788,1.1109823270145123,2.4443667,3.3333333,LAE,24.690300711342935,24.799999999999983
168557,149.4477146578942,1.2059712612478994,2.4808667,3.0,LAE,25.074594279160902,25.19999999999998
168948,150.1389613455477,1.2020066817775956,2.4358666,3.0,LAE,24.778567628761785,24.799999999999983
169789,150.07023050764406,1.2073164124601465,0.0,0.0,UNDET,24.991195629579895,24.999999999999982
170022,150.08315945767075,1.1934298405458148,2.4360666,3.0,LAE,23.438747690140783,23.599999999999987
170225,149.87519212148982,1.1904477980967598,0.0,0.0,UNDET,24.673611138048443,24.799999999999983
170379,150.2323948897916,1.1984955736606258,2.4434333,3.3333333,LAE,23.332515852968097,23.399999999999988
170548,150.12683413523507,1.18752406460489,2.4357333,3.3333333,LAE,23.301121882818624,23.399999999999988
170650,150.12558890274815,1.1868700537332442,2.4326,3.0,LAE,24.536110063204163,24.599999999999984
170813,150.44517419173042,1.1856273588667352,2.4416332,3.0,LAE,23.230194505520643,23.399999999999988
170840,149.86600460843943,1.1849791157973057,2.4472666,3.3333333,LAE,23.659691669600466,23.799999999999986
171285,150.09073767706812,1.1820227779313321,2.4332,3.25,LAE,24.952323592671213,24.999999999999982
172619,150.46629214635044,1.169034324589521,2.463275,3.25,LAE,24.17505573487735,24.199999999999985
172844,149.08098486680683,1.1669170333938883,2.4683666,3.0,LAE,25.079434592465415,25.19999999999998
173530,150.1024107202548,1.1614400944304337,2.46605,3.5,LAE,24.74465740925707,24.799999999999983
173733,149.99127012403528,1.1593462548091935,2.4289,3.3333333,LAE,24.190962414678758,24.199999999999985
173837,149.1294813739759,1.1588227029567206,2.4489667,3.0,LAE,24.70367446250804,24.799999999999983
174719,149.37438796140097,1.1507381971379949,2.4703,3.5,LAE,24.5798963380476,24.599999999999984
174724,150.06130552838732,1.1581485708279562,2.471,2.0,UNDET,25.180193161575705,25.19999999999998
174917,150.34087675795314,1.1487444885621,2.4317334,3.0,LAE,24.22623778201021,24.399999999999984
174934,150.05300127338325,1.148581742558529,2.418,3.0,LAE,24.83624480269019,24.999999999999982
175180,150.15808802735398,1.1477664565981893,2.4361,3.0,LAE,24.23349887499434,24.399999999999984
175271,149.36265333042962,1.145818346729417,2.4675,3.0,LAE,24.570771086024415,24.599999999999984
175318,149.41012008857297,1.1451551794307573,2.4703333,3.0,LAE,24.502855143220682,24.599999999999984
175492,149.45661436590893,1.1433119591346879,2.4556334,3.0,LAE,23.90652016701304,23.999999999999986
176160,149.3454830067867,1.137882818019903,2.4295666,3.0,LAE,25.07652229679555,25.19999999999998
176604,149.8680447723825,1.1360995991243519,2.4438,1.0,UNDET,24.948708233489004,24.999999999999982
177032,149.1723192788124,1.1302368067255522,2.447,3.0,LAE,24.754867306544355,24.799999999999983
177121,150.11927791325394,1.134597040093863,2.4227,3.0,LAE,23.65795942495413,23.799999999999986
177861,148.99635633519367,1.1226574358494803,2.4206,3.0,LAE,24.735116205565458,24.799999999999983
177961,149.6617223101544,1.1217251264396226,2.46655,3.5,LAE,23.560083216280976,23.599999999999987
178514,149.68199227987122,1.1171715721182487,2.4606,2.5,LAE,24.837865289520227,24.999999999999982
178850,149.59371700868235,1.116034628966895,2.4358,3.0,LAE,24.701366433593922,24.799999999999983
180866,150.0390397753322,1.569750389813139,2.47,3.0,LAE,24.632190673957737,24.799999999999983
181177,149.02977419731184,1.567702135450648,2.468,2.6666667,LAE,24.71797166289747,24.799999999999983
181321,150.1532403806357,1.5647223280676175,2.4165,3.0,LAE,24.568184526150027,24.599999999999984
183365,149.56713565973325,1.5474614374435067,2.4343,3.0,LAE,24.68730498552397,24.799999999999983
183698,150.06310366944209,1.546595570493041,0.0,0.0,UNDET,24.782316657719306,24.799999999999983
183758,149.369580332641,1.5429340964492702,2.457,4.0,AGN,22.595929810137175,22.59999999999999
184942,150.17442732633376,1.5331197462767607,2.4476,3.0,LAE,24.821364956424354,24.999999999999982
186092,149.3954642326673,1.5372696036495557,2.4222,3.0,LAE,23.854797030836075,23.999999999999986
188052,149.9165241970071,1.5168561985520967,2.44655,3.5,LAE,24.146593711539758,24.199999999999985
189181,149.5312579440169,1.4970511569594285,2.4366667,3.0,LAE,24.994508512268578,24.999999999999982
189685,149.15670323527448,1.4922090651854132,2.43645,3.0,LAE,25.021885360016103,25.19999999999998
189899,150.13494923426853,1.4905011683120148,2.4449,3.0,LAE,24.59050045326369,24.599999999999984
189909,149.35541800382146,1.490451331189633,2.4520667,3.3333333,LAE,24.386313612449932,24.399999999999984
190080,149.30607124862797,1.4893767528121717,2.4429667,3.0,LAE,24.087258440327755,24.199999999999985
190302,149.0315088769009,1.487294186210553,2.4634,3.0,LAE,24.025928724187395,24.199999999999985
190404,149.29076140785767,1.4863393955489073,2.44,4.0,AGN,22.320469361000058,22.39999999999999
191844,149.18651376334918,1.4751150717295998,2.4365335,3.0,LAE,23.50024750882016,23.599999999999987
192474,149.07027397141715,1.4698434517246879,2.46905,3.0,LAE,23.664859932223433,23.799999999999986
192569,149.22063220979422,1.469077007651114,2.4305832,3.3333333,LAE,25.20832462384051,25.39999999999998
193360,149.13480955730142,1.4622497900886928,2.43315,3.0,LAE,25.0301002825949,25.19999999999998
193770,150.22711543157038,1.4591331273074912,2.4461,3.0,LAE,24.813919308664975,24.999999999999982
194485,149.56857460393465,1.4525530648329583,0.0,0.0,UNDET,25.420980908422557,25.59999999999998
194899,149.96008918010733,1.4490693283369223,2.4571,3.5,LAE,24.316940375942043,24.399999999999984
194902,149.31892945443556,1.4484455947639288,1.1787,4.0,CONTAM,24.798178732322363,24.799999999999983
195280,149.59198599237064,1.4481038631472092,1.5661334,4.0,CONTAM,21.13800831306191,21.199999999999996
196248,149.51527505465694,1.438186743986409,2.4641,4.0,AGN,21.739778021456843,21.799999999999994
196507,149.70253333622549,1.4357783086257339,2.47335,3.5,LAE,24.740262510900077,24.799999999999983
196607,149.5696484923009,1.4330883462760022,2.44035,3.0,LAE,24.825552321609262,24.999999999999982
198047,150.04894376188767,1.4211544139239027,2.4593666,3.3333333,LAE,23.457184732465592,23.599999999999987
198442,149.18601562338134,1.4177424645833627,2.4464,3.0,LAE,24.47004827904477,24.599999999999984
198717,149.19257817313687,1.417604442866254,2.425125,3.0,LAE,24.80511883290298,24.999999999999982
199105,149.1398603595094,1.4114092300388472,2.4214,3.0,LAE,25.095476467750576,25.19999999999998
199825,150.11517078331426,1.4053987234891256,2.4432333,3.3333333,LAE,23.018339254108987,23.19999999999999
199969,149.4001487707703,1.4041503869696457,2.44895,3.5,LAE,24.650312935781482,24.799999999999983
201604,150.40779338275482,1.3902615960986655,2.4749,3.0,LAE,23.587418691920973,23.599999999999987
202722,149.8875893388399,1.389582879593398,2.4590666,3.0,LAE,23.76567324529835,23.799999999999986
202880,149.9070221570022,1.3825217586120948,2.4159,2.0,UNDET,25.264886452465767,25.39999999999998
203318,150.38126394305186,1.375169192111364,2.4679,3.0,LAE,24.68940331111699,24.799999999999983
203713,150.2206511120941,1.3719103404230244,2.4321,3.3333333,LAE,24.448418181800537,24.599999999999984
203984,149.4995495980674,1.3704008770151472,2.4479666,3.0,LAE,24.299263700480594,24.399999999999984
205809,149.2509816056919,1.3534274286741836,2.4740667,3.0,LAE,24.23146269626924,24.399999999999984
206297,149.58932884114267,1.3492777777207754,2.4555666,3.0,LAE,23.458943462208005,23.599999999999987
206306,149.45982251872852,1.3496392697865645,2.4574666,3.0,LAE,23.813338434311493,23.999999999999986
207867,149.59366678717242,1.33346444767378,2.4380333,3.0,LAE,23.755125060458337,23.799999999999986
208468,150.01731356641778,1.3280639880722342,2.4385333,3.3333333,LAE,24.07028067132579,24.199999999999985
209766,149.58232044703786,1.316847173900262,2.4331667,3.0,LAE,24.3809595074453,24.399999999999984
211236,149.92737331856372,1.3046822553989372,2.4506667,3.3333333,LAE,24.398648560177698,24.399999999999984
211869,149.49247889948634,1.2986886299974822,2.46925,3.5,LAE,24.65300698095107,24.799999999999983
212319,148.98791827450293,1.2963584798525214,2.4179332,3.0,LAE,24.58132762518882,24.599999999999984
213374,149.8438020764509,1.2884081041931075,1.8671,4.0,CONTAM,23.392762129728204,23.399999999999988
213635,150.23609248066487,1.2830895267230586,2.4409,3.0,LAE,24.953075615735727,24.999999999999982
213815,149.91603104347092,1.2821365110517149,2.4694,3.0,LAE,23.95321313773107,23.999999999999986
214631,149.54399357177164,1.274073426727851,2.4358,3.0,LAE,24.38090871514371,24.399999999999984
216564,149.91115239126293,1.2567681355922866,2.429,3.0,LAE,24.773897677061978,24.799999999999983
216649,149.826811844206,1.2608271800105553,2.45615,3.0,LAE,25.05217250706404,25.19999999999998
216726,150.46715376762975,1.2581857016289948,2.4676,3.0,LAE,24.530567305984768,24.599999999999984
216951,150.42480394889063,1.252856124528861,2.4704,3.0,LAE,24.162488364200296,24.199999999999985
217167,149.5062287569512,1.251372125631731,2.4706,3.0,LAE,24.89693119987695,24.999999999999982
217304,150.0880634139261,1.2499547623457656,2.4351,3.3333333,LAE,23.97061969099467,23.999999999999986
217316,149.3986619157151,1.2503891409261743,2.4623666,3.0,LAE,24.727668530455784,24.799999999999983
217424,149.05770531503703,1.248472013497783,2.4299,3.0,LAE,24.517518271619583,24.599999999999984
217768,149.8009610745083,1.246207891148471,2.4587,3.5,LAE,23.23367964048017,23.399999999999988
218348,149.09039839675162,1.2401793804289263,2.4183667,3.0,LAE,24.588896186387178,24.599999999999984
218836,150.11079589106757,1.2361440842266684,2.4576,3.3333333,LAE,24.354026508786163,24.399999999999984
219035,149.93773246858302,1.234807242275335,2.434575,3.0,LAE,25.00173188962015,25.19999999999998
219440,149.5875210157135,1.2297494517062866,2.4427667,3.0,LAE,23.74911961133936,23.799999999999986
219920,149.87233704760584,1.2264105527347708,2.4443,3.0,LAE,24.50471361028779,24.599999999999984
220239,150.43882565318674,1.2235775051564757,2.4553,3.0,LAE,24.627447984085002,24.799999999999983
220641,149.7054767388924,1.2206842930774549,2.46,3.5,LAE,24.45787517552145,24.599999999999984
221181,149.85478414806278,1.216102548956935,2.4456,3.3333333,LAE,23.819394006817394,23.999999999999986
262745,150.63619230716375,0.698805167007959,2.4493833,3.0,LAE,23.964170468896963,23.999999999999986
263810,150.5279245099746,0.7137826366313831,2.4464,3.0,LAE,24.477101074235584,24.599999999999984
265625,150.57161615447504,0.7384782307036618,2.47145,3.0,LAE,24.509966870871416,24.599999999999984
267146,151.01958875148412,0.7593799940737523,2.446375,3.0,LAE,24.841225088435728,24.999999999999982
267222,150.76792029288129,0.7604092206420171,0.0,0.0,UNDET,24.588556103789962,24.599999999999984
267558,150.62288976157706,0.76501086964918,2.4414,3.0,LAE,24.72424207351162,24.799999999999983
268989,150.61079004815446,0.783330522701808,2.4489667,3.0,LAE,24.63875139257855,24.799999999999983
269047,150.9153459872268,0.784222826387055,2.432,3.0,LAE,24.76918554122143,24.799999999999983
270548,150.70729232470595,0.8022767605572251,2.422925,3.0,LAE,23.888506321270267,23.999999999999986
270570,150.72056669335882,0.8031342623413776,2.4542,3.0,LAE,24.486818201284866,24.599999999999984
272057,151.0479495164357,0.8216875940766764,2.4262,3.0,LAE,23.52675287701441,23.599999999999987
272885,150.5455414653228,0.8315244512653842,2.43795,3.3333333,LAE,24.303576303134825,24.399999999999984
273596,151.02890927498012,0.8389495951715094,2.5845,3.0,CONTAM,24.83076573227498,24.999999999999982
273870,150.9741485271694,0.8429140885898719,2.4385,3.5,AGN,23.47839851388649,23.599999999999987
274717,150.92047546075148,0.8521901469303681,1.2262,3.6666667,CONTAM,20.151931582938477,20.2
275095,150.88645096540017,0.858659880451767,2.4462,3.5,AGN,24.021830979313737,24.199999999999985
275510,150.85249842620723,0.8640923502148675,2.4672,3.0,LAE,24.72438924163669,24.799999999999983
277886,150.88858378701886,0.892160970995663,2.4618,3.0,LAE,24.70392896193419,24.799999999999983
278963,151.10538171172598,0.903689965305828,2.442775,3.0,LAE,23.50736623468775,23.599999999999987
280196,150.87514739879055,0.9187949614855236,2.46225,3.0,LAE,24.555048615431573,24.599999999999984
280554,150.79610879014015,0.9232153062335496,0.6418,0.0,UNDET,24.862594375188472,24.999999999999982
281117,150.91004655600213,0.9308545721259037,2.4472833,3.0,LAE,25.154409757688025,25.19999999999998
281129,151.16582279301187,0.9309396956639503,1.6158,2.0,UNDET,24.971410955653905,24.999999999999982
281246,151.18625920220026,0.9320473070609094,2.43675,3.0,LAE,24.744410622634582,24.799999999999983
283042,150.86043303882812,0.9525452143840496,2.4,2.0,UNDET,24.961725731267535,24.999999999999982
283190,151.13108982433377,0.9539737017371823,2.4428,3.0,LAE,24.756758596762875,24.799999999999983
283226,150.57268007555993,0.9536961885770219,2.41965,3.6666667,LAE,23.608333394966394,23.799999999999986
283288,151.11062750286146,0.9543661714706947,2.44755,3.0,LAE,24.210742585373936,24.399999999999984
283426,150.67195941529005,0.9557567461422685,2.4153,2.0,UNDET,23.168471764624435,23.19999999999999
283898,150.53649889528188,0.9603841235435671,1.6909,4.0,CONTAM,22.046796374900815,22.199999999999992
284206,150.53577602906222,0.964996407562398,2.4404166,2.8333333,LAE,24.340933084378136,24.399999999999984
284661,150.96591191250616,0.9706712124577938,2.4724,2.0,UNDET,24.956563803688184,24.999999999999982
285136,150.97896528783264,0.9747636660673518,2.425375,3.0,LAE,23.59014977277963,23.599999999999987
285472,150.54271499643016,0.9793493591650707,2.4398668,2.8333333,LAE,24.325376068188554,24.399999999999984
285507,150.48499831857913,0.9801063418820752,2.4372666,2.8333333,LAE,24.810549468909144,24.999999999999982
286119,150.64397474410526,0.9865659869942964,2.44005,2.75,LAE,24.763997625952204,24.799999999999983
286557,151.2001957484912,0.9912107208847204,2.42295,3.0,LAE,24.566421580488843,24.599999999999984
287383,151.13021972590266,0.9995665691324114,0.46,0.0,UNDET,24.69992387961257,24.799999999999983
288050,150.61187694812511,1.006537205010605,2.45445,3.0,LAE,24.27582339447264,24.399999999999984
288485,150.5130697643001,1.0114010065604935,2.443225,3.0,LAE,24.60810910399766,24.799999999999983
289316,150.56837253838523,1.0195410906816733,2.4533334,3.0,LAE,24.080944907091002,24.199999999999985
289678,150.84529687664747,1.0240944628901214,2.4724,3.0,LAE,24.519505182483645,24.599999999999984
290605,151.0572926979937,1.0342763873413323,3.4477,2.0,UNDET,24.6911044433812,24.799999999999983
291273,150.6689434458347,1.0418536848641355,2.4724,3.0,LAE,24.972333726530987,24.999999999999982
292382,150.4835627825361,1.0521928679283354,2.434625,3.25,LAE,23.225760208926793,23.399999999999988
292607,150.97921996099748,1.384759909007699,2.42735,3.0,LAE,24.373254432014114,24.399999999999984
292689,151.0967659084407,1.386118973912779,2.47805,3.0,LAE,23.91232197293021,23.999999999999986
292799,150.6280974548732,1.3831267146637674,2.434525,3.0,LAE,24.601601046230424,24.799999999999983
294076,150.7349126538498,1.369888386172827,1.5351,3.6666667,CONTAM,22.316217263204567,22.39999999999999
294156,150.5170557197144,1.3701630397713596,2.432575,2.75,LAE,24.48619231183528,24.599999999999984
294824,151.0773600787045,1.3637730524251261,2.4709,3.0,LAE,23.58436813526045,23.599999999999987
295748,150.56290686491894,1.355139339423716,2.43005,3.0,LAE,24.318337242758826,24.399999999999984
296148,151.2777126406716,1.350553111399831,2.4616,3.0,LAE,24.858321208528668,24.999999999999982
297782,151.27261639493145,1.3338885435190029,2.4314,3.0,AGN,22.78448851689111,22.79999999999999
299325,150.99070967185958,1.318841371747854,0.2844,0.0,UNDET,24.64256174214229,24.799999999999983
299472,151.17571489658457,1.3172886929040533,2.4459,3.0,LAE,24.547570760262165,24.599999999999984
299703,151.29430790115728,1.316316628582823,1.5488,0.0,UNDET,24.572824360537684,24.599999999999984
299859,150.83190392211588,1.314947735955374,2.42855,3.0,LAE,24.669650675126558,24.799999999999983
301107,150.7444979352083,1.3007826614933136,2.454725,3.0,LAE,23.59701219983218,23.599999999999987
302067,151.3468701571719,1.2901777018408438,2.456375,3.0,LAE,24.638354824923333,24.799999999999983
302090,150.6626811772375,1.2913804439036265,2.4509332,3.0,LAE,24.324011644587724,24.399999999999984
302578,150.93194080491324,1.2847836197311802,2.4233,3.0,LAE,24.052669652312982,24.199999999999985
302616,151.21323055448076,1.2846018500324898,3.0853,4.0,CONTAM,24.621905997542434,24.799999999999983
302973,150.87911207297256,1.282141535618134,0.0,0.0,UNDET,24.89573615393293,24.999999999999982
303350,151.37326385850707,1.2767893007018731,1.5443,0.0,UNDET,24.865312763438162,24.999999999999982
303424,150.99449213144626,1.2766902655650212,2.4709,2.5,LAE,24.83171168512875,24.999999999999982
303697,150.90616466432283,1.2739485075955657,2.43935,3.0,LAE,24.653170266044995,24.799999999999983
303700,150.6940946542787,1.2739632446966063,2.45385,3.0,AGN,23.318132137172974,23.399999999999988
304938,151.2558874411923,1.2608753066667193,2.46835,3.0,AGN,24.12389398522969,24.199999999999985
305021,151.1857761217476,1.2591760472067424,0.4813,4.0,CONTAM,24.932101309404906,24.999999999999982
305452,150.53066773932358,1.2537178790762955,2.4312,3.0,LAE,23.82090198697049,23.999999999999986
305759,150.81264413925754,1.2499857615422798,2.46345,3.0,LAE,23.750148117138554,23.799999999999986
306584,151.14655988022088,1.241126491582607,2.468175,3.0,LAE,24.691830666253566,24.799999999999983
306642,150.6376928172893,1.240533717122489,2.425825,3.0,LAE,24.106944299196318,24.199999999999985
306715,150.57382782836171,1.2401140644847353,2.42725,3.0,LAE,24.94647512017471,24.999999999999982
307707,150.96634507603991,1.2295284744898962,1.5427,0.0,UNDET,24.783731805211595,24.799999999999983
308118,151.39712873789622,1.2264866089446078,0.7315,0.0,UNDET,25.046816667464388,25.19999999999998
308322,151.37251469644127,1.2232838355918751,2.45115,3.0,LAE,25.03701763102733,25.19999999999998
309173,151.2414835644046,1.2142210806730067,2.4372,3.0,LAE,24.80284023394067,24.999999999999982
310866,150.62821993638897,1.197610518025616,2.4325333,3.0,LAE,24.630472462473712,24.799999999999983
311014,151.30725862830732,1.1960125951043532,2.456925,3.0,LAE,24.6207266356395,24.799999999999983
311938,150.63531333558595,1.186985974534185,2.4655,3.0,LAE,24.382081805035284,24.399999999999984
312164,150.67601537652777,1.1832175728645549,1.7395,4.0,CONTAM,23.33858046216754,23.399999999999988
312583,151.31962718723452,1.1788616268582532,1.398,1.0,UNDET,24.991443989472,24.999999999999982
312640,151.1460932918259,1.180310076805636,2.43335,3.0,LAE,24.48547955753862,24.599999999999984
312807,151.37320384244245,1.1839068173567022,2.469,2.5,AGN,24.609629232547906,24.799999999999983
312976,150.95336464008295,1.1752203661367397,0.0,0.0,UNDET,24.99843004158206,24.999999999999982
313190,151.2946263259092,1.1753938847753715,2.46145,3.0,LAE,24.38551085763085,24.399999999999984
314559,150.84548536291646,1.1599225309963972,2.469,3.0,LAE,24.82958693471147,24.999999999999982
314693,151.09882769721784,1.1580412426989657,2.4653,3.0,LAE,24.085654712066795,24.199999999999985
315016,151.27144345109332,1.1568301587530823,2.42415,3.0,LAE,24.313290163019957,24.399999999999984
315198,150.77470918669422,1.1542734377415402,2.4372,3.0,LAE,24.56797178498089,24.599999999999984
315760,151.27867097366376,1.1472787541391525,2.4555,2.0,UNDET,24.824635990552007,24.999999999999982
315893,151.4128339618607,1.1453600231867778,2.4798,3.25,LAE,24.743936043402474,24.799999999999983
315912,151.32496744101462,1.1456433104239279,2.468825,3.0,LAE,24.819801897824547,24.999999999999982
315958,151.29823850135529,1.1446200604791037,2.451925,3.0,LAE,24.329175409474985,24.399999999999984
316122,151.44104358717715,1.1428826332820845,2.4425,3.0,LAE,24.873353264624555,24.999999999999982
316528,150.63812149041829,1.137956626263325,2.47445,3.0,LAE,24.622446039305125,24.799999999999983
317189,151.25110595149408,1.1324951675848953,2.445,3.0,LAE,24.27286601638432,24.399999999999984
317498,150.98557703421764,1.127795658469427,2.4492,3.0,LAE,24.897260478338154,24.999999999999982
318536,150.887550201626,1.116651873114874,2.461925,3.0,LAE,24.75985727327269,24.799999999999983
320209,150.56818927421546,1.0991711449836188,2.4423,3.0,LAE,24.832721520174825,24.999999999999982
320347,150.59886399884124,1.096512403948089,2.475275,3.0,LAE,25.000140809817587,25.19999999999998
321146,150.64254082484314,1.0869942066095446,2.4329166,3.0,LAE,24.833302973439874,24.999999999999982
